"ID","transponder","sex"
"B2X3237","A12741F9C66F0001",1
"B2X3238","31A741F9C66F0001",2
"B2X3239","9E2741F9C66F0001",2
"B2X3240","BC2741F9C66F0001",2
"B2X3242","C1A741F9C66F0001",1
"B2X3243","AE2741F9C66F0001",1
"B2X3244","C66741F9C66F0001",1
"B2X3245","2A6741F9C66F0001",2
"B2X3246","1E2741F9C66F0001",2
"B2X3247","11A741F9C66F0001",2
"B2X3248","ACA741F9C66F0001",1
"B2X3250","DDA741F9C66F0001",2
"B2X3251","62A741F9C66F0001",1
"B2X3252","75A741F9C66F0001",2
"B2X3253","2DA741F9C66F0001",1
"B2X3254","CEA741F9C66F0001",1
"B2X3255","BE6741F9C66F0001",1
"B2X3256","1C2741F9C66F0001",2
"B2X3257","012741F9C66F0001",1
"B2X3258","7E6741F9C66F0001",2
"B2X3259","F12741F9C66F0001",1
"B2X3260","266741F9C66F0001",1
"B2X3262","5E6741F9C66F0001",1
"B2X3263","51A741F9C66F0001",2
"B2X3264","8DA741F9C66F0001",2
"B2X3265","AEA741F9C66F0001",1
"B2X3266","5DA741F9C66F0001",2
"B2X3267","2CA741F9C66F0001",1
"B2X3268","72A741F9C66F0001",2
"B2X3269","D2A741F9C66F0001",1
"B2X3270","546741F9C66F0001",1
"B2X3271","C6A741F9C66F0001",1
"B2X3272","746741F9C66F0001",1
"B2X3273","0A6741F9C66F0001",2
"B2X3274","E26741F9C66F0001",2
"B2X3275","1C6741F9C66F0001",1
"B2X3276","66A741F9C66F0001",2
"B2X3277","5EA741F9C66F0001",1
"B2X3278","9BA741F9C66F0001",1
"B2X3279","DEA741F9C66F0001",1
"B2X3280","A86741F9C66F0001",2
"B2X3281","4EA741F9C66F0001",1
"B2X3282","6FA741F9C66F0001",2
"B2X3283","E6A741F9C66F0001",2
"B2X3284","85A741F9C66F0001",1
"B2X3285","95A741F9C66F0001",1
"B2X3286","0BA741F9C66F0001",1
"B2X3288","B83AC4B43A6F0001",2
"B2X3288","F3A741F9C66F0001",2
"B2X3289","046741F9C66F0001",1
"B2X3290","4FA741F9C66F0001",1
"B2X3291","53A741F9C66F0001",2
"B2X3292","786741F9C66F0001",1
"B2X3293","97A741F9C66F0001",1
"B2X3294","686741F9C66F0001",2
"B2X3295","5BA741F9C66F0001",1
"B2X3296","3E6741F9C66F0001",2
"B2X3297","A66741F9C66F0001",1
"B2X3298","8E6741F9C66F0001",1
"B2X3299","8FA741F9C66F0001",1
"B2X3300","026741F9C66F0001",1
"B2X3301","6A6741F9C66F0001",2
"B2X3302","AE6741F9C66F0001",2
"B2X3303","0E6741F9C66F0001",1
"B2X3304","FC6741F9C66F0001",2
"B2X3305","826741F9C66F0001",2
"B2X3306","C16741F9C66F0001",2
"B2X3307","A16741F9C66F0001",2
"B2X3308","416741F9C66F0001",1
"B2X3309","116741F9C66F0001",2
"B2X3310","CDA741F9C66F0001",2
"B2X3311","8C6741F9C66F0001",2
"B2X3312","346741F9C66F0001",2
"B2X3313","13A741F9C66F0001",2
"B2X3314","C7A741F9C66F0001",2
"B2X3315","30E741F9C66F0001",1
"B2X3316","D8E741F9C66F0001",1
"B2X3317","1BA741F9C66F0001",1
"B2X3318","526741F9C66F0001",1
"B2X3319","866741F9C66F0001",2
"B2X3320","C26741F9C66F0001",2
"B2X3321","AF6741F9C66F0001",1
"B2X3322","CBA741F9C66F0001",2
"B2X3323","B46741F9C66F0001",1
"B2X3324","406741F9C66F0001",2
"B2X3325","8A6741F9C66F0001",2
"B2X3326","D4E741F9C66F0001",2
"B2X3327","6BA741F9C66F0001",1
"B2X3328","B86741F9C66F0001",2
"B2X3329","83A741F9C66F0001",1
"B2X3330","C3A741F9C66F0001",1
"B2X3331","8EA741F9C66F0001",1
"B2X3332","606741F9C66F0001",1
"B2X3333","29A741F9C66F0001",2
"B2X3334","B6A741F9C66F0001",1
"B2X3335","01A741F9C66F0001",2
"B2X3336","3A2741F9C66F0001",1
"B2X3337","D6A741F9C66F0001",2
"B2X3338","41A741F9C66F0001",2
"B2X3339","8BA741F9C66F0001",1
"B2X3340","E3A741F9C66F0001",1
"B2X3341","5FA741F9C66F0001",1
"B2X3342","9FA741F9C66F0001",1
"B2X3343","FAA741F9C66F0001",1
"B2X3344","E06741F9C66F0001",1
"B2X3345","F86741F9C66F0001",2
"B2X3346","76A741F9C66F0001",2
"B2X3347","C9A741F9C66F0001",1
"B2X3348","00A741F9C66F0001",1
"B2X3349","246741F9C66F0001",2
"B2X3350","EBA741F9C66F0001",1
"B2X3351","10A741F9C66F0001",2
"B2X3352","806741F9C66F0001",1
"B2X3353","49A741F9C66F0001",2
"B2X3354","60A741F9C66F0001",2
"B2X3355","D1A741F9C66F0001",2
"B2X3356","CA6741F9C66F0001",1
"B2X3357","F26741F9C66F0001",1
"B2X3358","82A741F9C66F0001",1
"B2X3359","B4A741F9C66F0001",1
"B2X3360","D0A741F9C66F0001",1
"B2X3361","EEA741F9C66F0001",2
"B2X3362","862741F9C66F0001",1
"B2X3363","362741F9C66F0001",2
"B2X3366","E62741F9C66F0001",2
"B2X3368","8C2741F9C66F0001",1
"B2X3369","EA2741F9C66F0001",1
"B2X3370","C92741F9C66F0001",1
"B2X3372","856741F9C66F0001",2
"B2X3373","B12741F9C66F0001",1
"B2X3378","022741F9C66F0001",NA
"B2X3379","8E2741F9C66F0001",1
"B2X3380","DE2741F9C66F0001",1
"B2X3381","4A2741F9C66F0001",2
"B2X3382","D16741F9C66F0001",1
"B2X3383","03A741F9C66F0001",2
"B2X3384","0E2741F9C66F0001",2
"B2X3385","7E2741F9C66F0001",2
"B2X3386","162741F9C66F0001",2
"B2X3387","322741F9C66F0001",2
"B2X3388","9C2741F9C66F0001",1
"B2X3389","1A2741F9C66F0001",2
"B2X3390","262741F9C66F0001",2
"B2X3391","596741F9C66F0001",2
"B2X3392","5A2741F9C66F0001",2
"B2X3393","762741F9C66F0001",2
"B2X3394","E96741F9C66F0001",2
"B2X3395","6C2741F9C66F0001",1
"B2X3396","222741F9C66F0001",1
"B2X3397","422741F9C66F0001",2
"B2X3398","5E2741F9C66F0001",1
"B2X3399","0EA741F9C66F0001",1
"B2X3400","1E6741F9C66F0001",1
"B2X3401","336741F9C66F0001",2
"B2X3402","92A741F9C66F0001",1
"B2X3403","4DA741F9C66F0001",2
"B2X3404","756741F9C66F0001",2
"B2X3405","3FC741F9C66F0001",2
"B2X3406","BDA741F9C66F0001",1
"B2X3407","C52741F9C66F0001",1
"B2X3408","9B2741F9C66F0001",1
"B2X3409","F5A741F9C66F0001",2
"B2X3410","F22741F9C66F0001",1
"B2X3411","9D6741F9C66F0001",1
"B2X3412","F32741F9C66F0001",2
"B2X3413","74A741F9C66F0001",2
"B2X3414","A2A741F9C66F0001",1
"B2X3415","EB2741F9C66F0001",1
"B2X3416","08A741F9C66F0001",2
"B2X3417","32A741F9C66F0001",1
"B2X3418","C0A741F9C66F0001",1
"B2X3419","B2A741F9C66F0001",2
"B2X3420","24A741F9C66F0001",1
"B2X3421","452741F9C66F0001",1
"B2X3422","D32741F9C66F0001",1
"B2X3423","256741F9C66F0001",2
"B2X3424","1B6741F9C66F0001",1
"B2X3426","496741F9C66F0001",1
"B2X3427","DFA741F9C66F0001",2
"B2X3428","276741F9C66F0001",2
"B2X3429","556741F9C66F0001",2
"B2X3430","2FA741F9C66F0001",1
"B2X3431","0B6741F9C66F0001",1
"B2X3432","B96741F9C66F0001",1
"B2X3433","B16741F9C66F0001",2
"B2X3434","D76741F9C66F0001",2
"B2X3435","B56741F9C66F0001",1
"B2X3436","A96741F9C66F0001",1
"B2X3437","E56741F9C66F0001",2
"B2X3438","2AF524B43A6F0001",1
"B2X3438","716741F9C66F0001",1
"B2X3439","4D6741F9C66F0001",2
"B2X3440","63A741F9C66F0001",2
"B2X3441","33A741F9C66F0001",1
"B2X3442","316741F9C66F0001",2
"B2X3443","AD6741F9C66F0001",1
"B2X3444","17A741F9C66F0001",2
"B2X3445","B36741F9C66F0001",2
"B2X3446","8D6741F9C66F0001",2
"B2X3447","1D6741F9C66F0001",2
"B2X3448","976741F9C66F0001",1
"B2X3449","ABA741F9C66F0001",1
"B2X3450","43A741F9C66F0001",1
"B2X3451","836741F9C66F0001",1
"B2X3452","732741F9C66F0001",1
"B2X3453","4C2741F9C66F0001",2
"B2X3454","D36741F9C66F0001",1
"B2X3455","C76741F9C66F0001",2
"B2X3456","3D6741F9C66F0001",1
"B2X3457","656741F9C66F0001",1
"B2X3458","07A741F9C66F0001",1
"B2X3459","886741F9C66F0001",1
"B2X3460","93A741F9C66F0001",2
"B2X3461","C86741F9C66F0001",2
"B2X3462","FBA741F9C66F0001",2
"B2X3463","306741F9C66F0001",1
"B2X3464","8B6741F9C66F0001",1
"B2X3465","992741F9C66F0001",2
"B2X3466","BD2741F9C66F0001",1
"B2X3467","832741F9C66F0001",2
"B2X3468","E4A741F9C66F0001",2
"B2X3469","D8A741F9C66F0001",2
"B2X3470","C2A741F9C66F0001",1
"B2X3471","8CA741F9C66F0001",2
"B2X3472","5AA741F9C66F0001",2
"B2X3473","90A741F9C66F0001",1
"B2X3474","E92741F9C66F0001",2
"B2X3475","28A741F9C66F0001",2
"B2X3476","EAA741F9C66F0001",1
"B2X3477","552741F9C66F0001",1
"B2X3478","FCA741F9C66F0001",2
"B2X3479","4F2741F9C66F0001",2
"B2X3480","252741F9C66F0001",1
"B2X3481","CAA741F9C66F0001",1
"B2X3482","4CA741F9C66F0001",1
"B2X3483","7CA741F9C66F0001",2
"B2X3484","7B2741F9C66F0001",2
"B2X3485","84A741F9C66F0001",2
"B2X3486","9CA741F9C66F0001",1
"B2X3487","38A741F9C66F0001",1
"B2X3488","E8A741F9C66F0001",1
"B2X3489","532741F9C66F0001",1
"B2X3490","B5A741F9C66F0001",2
"B2X3491","366741F9C66F0001",1
"B2X3492","EA6741F9C66F0001",1
"B2X3494","066741F9C66F0001",2
"B2X3495","666741F9C66F0001",1
"B2X3496","816741F9C66F0001",2
"B2X3497","226741F9C66F0001",2
"B2X3498","7BA741F9C66F0001",1
"B2X3498","15A524B43A6F0001",1
"B2X3499","4C6741F9C66F0001",2
"B2X3500","D66741F9C66F0001",1
"B2X3501","A52741F9C66F0001",1
"B2X3502","40A741F9C66F0001",1
"B2X3503","772741F9C66F0001",2
"B2X3504","BF2741F9C66F0001",1
"B2X3505","4AA741F9C66F0001",1
"B2X3506","232741F9C66F0001",1
"B2X3507","F2A741F9C66F0001",2
"B2X3508","1CA741F9C66F0001",2
"B2X3518","AAA741F9C66F0001",2
"B2X3519","B0E741F9C66F0001",2
"B2X3520","D26741F9C66F0001",2
"B2X3521","466741F9C66F0001",1
"B2X3522","A0E741F9C66F0001",2
"B2X3523","14A741F9C66F0001",1
"B2X3524","B66741F9C66F0001",2
"B2X3525","B26741F9C66F0001",2
"B2X3526","EE6741F9C66F0001",2
"B2X3527","766741F9C66F0001",2
"B2X3528","0C6741F9C66F0001",2
"B2X3529","4A6741F9C66F0001",1
"B2X3530","FE6741F9C66F0001",2
"B2X3531","AA6741F9C66F0001",1
"B2X3532","B9A741F9C66F0001",2
"B2X3533","9A6741F9C66F0001",1
"B2X3534","122741F9C66F0001",1
"B2X3535","AC2741F9C66F0001",1
"B2X3536","F96741F9C66F0001",1
"B2X3537","C72741F9C66F0001",2
"B2X3538","612741F9C66F0001",1
"B2X3539","D3A741F9C66F0001",2
"B2X3540","BB6741F9C66F0001",1
"B2X3541","056741F9C66F0001",1
"B2X3542","936741F9C66F0001",1
"B2X3543","CB6741F9C66F0001",1
"B2X3544","0D6741F9C66F0001",2
"B2X3545","6D6741F9C66F0001",2
"B2X3546","206741F9C66F0001",2
"B2X3547","7B6741F9C66F0001",2
"B2X3548","C56741F9C66F0001",1
"B2X3549","AB6741F9C66F0001",1
"B2X3550","912741F9C66F0001",2
"B2X3551","A1A741F9C66F0001",1
"B2X3552","8B2741F9C66F0001",1
"B2X3553","852741F9C66F0001",2
"B2X3554","8D2741F9C66F0001",2
"B2X3555","4D2741F9C66F0001",1
"B2X3556","AD2741F9C66F0001",1
"B2X3557","89A741F9C66F0001",2
"B2X3558","3B2741F9C66F0001",2
"B2X3559","712741F9C66F0001",1
"B2X3560","27A741F9C66F0001",1
"B2X3561","73A741F9C66F0001",2
"B2X3562","916741F9C66F0001",1
"B2X3563","2F2741F9C66F0001",2
"B2X3564","DB2741F9C66F0001",2
"B2X3565","7DA741F9C66F0001",1
"B2X3566","D06741F9C66F0001",1
"B2X3567","ED2741F9C66F0001",2
"B2X3568","996741F9C66F0001",1
"B2X3569","CFA741F9C66F0001",1
"B2X3570","FD6741F9C66F0001",1
"B2X3571","E76741F9C66F0001",1
"B2X3572","2D6741F9C66F0001",1
"B2X3573","CD6741F9C66F0001",1
"B2X3574","7EA741F9C66F0001",2
"B2X3575","FDA741F9C66F0001",2
"B2X3576","0CA741F9C66F0001",1
"B2X3577","5F2741F9C66F0001",2
"B2X3578","C5A741F9C66F0001",2
"B2X3579","99A741F9C66F0001",2
"B2X3580","E9A741F9C66F0001",1
"B2X3581","3EA741F9C66F0001",1
"B2X3582","05A741F9C66F0001",2
"B2X3583","1EA741F9C66F0001",2
"B2X3584","D92741F9C66F0001",2
"B2X3585","1F2741F9C66F0001",2
"B2X3586","BAA741F9C66F0001",2
"B2X3587","54A741F9C66F0001",2
"B2X3588","59A741F9C66F0001",2
"B2X3589","A0A741F9C66F0001",2
"B2X3590","2EA741F9C66F0001",2
"B2X3591","FD2741F9C66F0001",1
"B2X3592","25A741F9C66F0001",1
"B2X3593","CB2741F9C66F0001",2
"B2X3594","98A741F9C66F0001",1
"B2X3595","6CA741F9C66F0001",1
"B2X3596","36A741F9C66F0001",1
"B2X3597","236741F9C66F0001",2
"B2X3598","DA2741F9C66F0001",1
"B2X3599","096741F9C66F0001",2
"B2X3600","F62741F9C66F0001",1
"B2X3608","621524B43A6F0001",1
"B2X3611","567524B43A6F0001",2
"B2X3612","C119C4B43A6F0001",1
"B2X3613","0123C4B43A6F0001",1
"B2X3614","E49DC4B43A6F0001",2
"B2X3615","A13124B43A6F0001",2
"B2X3616","35B6C4B43A6F0001",1
"B2X3617","A165C4B43A6F0001",2
"B2X3618","AAADC4B43A6F0001",1
"B2X3619","561DC4B43A6F0001",1
"B2X3620","3299C4B43A6F0001",1
"B2X3621","BB36C4B43A6F0001",1
"B2X3622","31F524B43A6F0001",2
"B2X3623","340524B43A6F0001",2
"B2X3624","BB4924B43A6F0001",2
"B2X3625","FE16C4B43A6F0001",1
"B2X3626","1CF124B43A6F0001",2
"B2X3627","65F524B43A6F0001",1
"B2X3628","B19EC4B43A6F0001",2
"B2X3629","599924B43A6F0001",2
"B2X3630","DFCD24B43A6F0001",2
"B2X3631","719EC4B43A6F0001",2
"B2X3632","E89EC4B43A6F0001",1
"B2X3632","015524B43A6F0001",1
"B2X3633","7276C4B43A6F0001",2
"B2X3634","F3AD24B43A6F0001",2
"B2X3635","1B4524B43A6F0001",1
"B2X3636","4D0524B43A6F0001",1
"B2X3637","C616C4B43A6F0001",1
"B2X3638","728524B43A6F0001",1
"B2X3639","6F2DC4B43A6F0001",2
"B2X3640","511924B43A6F0001",1
"B2X3641","6D6524B43A6F0001",2
"B2X3642","FBE524B43A6F0001",2
"B2X3643","5B0524B43A6F0001",1
"B2X3644","53D5C4B43A6F0001",2
"B2X3645","6B86C4B43A6F0001",2
"B2X3646","655524B43A6F0001",2
"B2X3647","2DDAC4B43A6F0001",1
"B2X3648","1BD5C4B43A6F0001",2
"B2X3649","7A1524B43A6F0001",1
"B2X3650","BCAD24B43A6F0001",1
"B2X3651","AB3DC4B43A6F0001",2
"B2X3652","606924B43A6F0001",2
"B2X3653","0D8D24B43A6F0001",2
"B2X3654","ACDDC4B43A6F0001",1
"B2X3655","0F4924B43A6F0001",2
"B2X3656","B525C4B43A6F0001",2
"B2X3656","3C0924B43A6F0001",2
"B2X3657","F3E6C4B43A6F0001",2
"B2X3659","79F524B43A6F0001",1
"B2X3660","55C924B43A6F0001",1
"B2X3661","585924B43A6F0001",2
"B2X3662","FE76C4B43A6F0001",2
"B2X3663","C416C4B43A6F0001",2
"B2X3664","5B3DC4B43A6F0001",2
"B2X3665","47B9C4B43A6F0001",1
"B2X3666","E0A924B43A6F0001",2
"B2X3667","214924B43A6F0001",2
"B2X3668","F786C4B43A6F0001",1
"B2X3669","62CEC4B43A6F0001",1
"B2X3670","ED86C4B43A6F0001",1
"B2X3671","A4F524B43A6F0001",2
"B2X3672","DB9224B43A6F0001",2
"B2X3673","15B6C4B43A6F0001",2
"B2X3674","5F5524B43A6F0001",2
"B2X3675","A63AC4B43A6F0001",1
"B2X3676","B47924B43A6F0001",1
"B2X3677","D7F224B43A6F0001",1
"B2X3678","8D1DC4B43A6F0001",2
"B2X3679","5A0524B43A6F0001",1
"B2X3680","14CEC4B43A6F0001",1
"B2X3681","9CF2C4B43A6F0001",1
"B2X3682","DB4524B43A6F0001",1
"B2X3683","FC6524B43A6F0001",1
"B2X3684","BFCD24B43A6F0001",2
"B2X3685","EFE6C4B43A6F0001",1
"B2X3686","A459C4B43A6F0001",1
"B2X3686","583524B43A6F0001",1
"B2X3687","1516C4B43A6F0001",2
"B2X3688","517524B43A6F0001",1
"B2X3689","C86D24B43A6F0001",2
"B2X3690","986924B43A6F0001",1
"B2X3691","533924B43A6F0001",1
"B2X3692","9DA5C4B43A6F0001",2
"B2X3693","360524B43A6F0001",1
"B2X3694","759EC4B43A6F0001",2
"B2X3695","BC7924B43A6F0001",1
"B2X3696","E66524B43A6F0001",2
"B2X3697","3676C4B43A6F0001",2
"B2X3700","391D24B43A6F0001",2
"B2X3701","630DC4B43A6F0001",1
"B2X3702","03EDC4B43A6F0001",2
"B2X3703","DD3924B43A6F0001",2
"B2X3704","AC0524B43A6F0001",1
"B2X3705","E83124B43A6F0001",2
"B2X3706","0DA741F9C66F0001",2
"B2X3715","576741F9C66F0001",2
"B2X3716","838196A801AF0001",2
"B2X3716","C36741F9C66F0001",2
"B2X3717","156741F9C66F0001",2
"B2X3718","446741F9C66F0001",2
"B2X3719","87A741F9C66F0001",2
"B2X3720","A56741F9C66F0001",2
"B2X3722","BBA741F9C66F0001",1
"B2X3723","3FA741F9C66F0001",1
"B2X3724","4B6741F9C66F0001",2
"B2X3725","086741F9C66F0001",1
"B2X3726","7FA741F9C66F0001",1
"B2X3727","956741F9C66F0001",1
"B2X3728","2B6741F9C66F0001",1
"B2X3729","D56741F9C66F0001",2
"B2X3730","A76741F9C66F0001",2
"B2X3731","196741F9C66F0001",1
"B2X3733","CC2741F9C66F0001",2
"B2X3734","AA2741F9C66F0001",1
"B2X3735","312741F9C66F0001",1
"B2X3736","932741F9C66F0001",1
"B2X3737","CD2741F9C66F0001",1
"B2X3738","872741F9C66F0001",2
"B2X3739","EF2741F9C66F0001",2
"B2X3740","D12741F9C66F0001",1
"B2X3741","272741F9C66F0001",1
"B2X3742","F72741F9C66F0001",2
"B2X3743","0D2741F9C66F0001",1
"B2X3744","30A741F9C66F0001",1
"B2X3745","DAA741F9C66F0001",1
"B2X3746","64A741F9C66F0001",2
"B2X3747","12A741F9C66F0001",1
"B2X3748","A8A741F9C66F0001",1
"B2X3749","78A741F9C66F0001",2
"B2X3750","CCA741F9C66F0001",2
"B2X3751","0F2741F9C66F0001",1
"B2X3752","F8A741F9C66F0001",2
"B2X3753","FF2741F9C66F0001",1
"B2X3754","432741F9C66F0001",2
"B2X3755","02A741F9C66F0001",2
"B2X3756","BCA741F9C66F0001",2
"B2X3757","F0A741F9C66F0001",1
"B2X3758","94A741F9C66F0001",1
"B2X3759","44A741F9C66F0001",1
"B2X3760","CF2741F9C66F0001",1
"B2X3761","352741F9C66F0001",1
"B2X3762","3D2741F9C66F0001",2
"B2X3763","80A741F9C66F0001",2
"B2X3764","8AA741F9C66F0001",2
"B2X3765","052741F9C66F0001",2
"B2X3766","6AA741F9C66F0001",2
"B2X3767","E2A741F9C66F0001",2
"B2X3768","70A741F9C66F0001",1
"B2X3769","18A741F9C66F0001",2
"B2X3770","15A741F9C66F0001",2
"B2X3771","B8A741F9C66F0001",2
"B2X3772","3CA741F9C66F0001",1
"B2X3773","86A741F9C66F0001",1
"B2X3774","B0A741F9C66F0001",2
"B2X3775","B1A741F9C66F0001",2
"B2X3776","D5A741F9C66F0001",2
"B2X3777","006741F9C66F0001",1
"B2X3778","52A741F9C66F0001",2
"B2X3779","C8A741F9C66F0001",1
"B2X3780","68A741F9C66F0001",1
"B2X3781","032741F9C66F0001",1
"B2X3782","5B2741F9C66F0001",2
"B2X3783","A72741F9C66F0001",2
"B2X3784","192741F9C66F0001",2
"B2X3785","D72741F9C66F0001",2
"B2X3786","C32741F9C66F0001",2
"B2X3787","6D2741F9C66F0001",1
"B2X3788","E72741F9C66F0001",1
"B2X3789","572741F9C66F0001",1
"B2X3790","4B2741F9C66F0001",1
"B2X3791","B72741F9C66F0001",2
"B2X3792","752741F9C66F0001",1
"B2X3793","172741F9C66F0001",1
"B2X3794","8F2741F9C66F0001",2
"B2X3795","B52741F9C66F0001",1
"B2X3796","132741F9C66F0001",2
"B2X3797","A32741F9C66F0001",2
"B2X3798","BB2741F9C66F0001",2
"B2X3799","1B2741F9C66F0001",2
"B2X3800","D9A741F9C66F0001",1
"B2X3801","C983C4B43A6F0001",2
"B2X3802","FFCD24B43A6F0001",1
"B2X3803","5CC6C4B43A6F0001",2
"B2X3803","8F99C4B43A6F0001",2
"B2X3804","FB3924B43A6F0001",2
"B2X3805","23B6C4B43A6F0001",1
"B2X3806","5BF524B43A6F0001",2
"B2X3807","CD5924B43A6F0001",1
"B2X3808","5799C4B43A6F0001",2
"B2X3809","0C3AC4B43A6F0001",2
"B2X3810","6099C4B43A6F0001",1
"B2X3811","2865C4B43A6F0001",1
"B2X3812","9046C4B43A6F0001",2
"B2X3813","9503C4B43A6F0001",1
"B2X3814","A32DC4B43A6F0001",1
"B2X3815","F7DDC4B43A6F0001",2
"B2X3816","CA4924B43A6F0001",1
"B2X3817","03ED24B43A6F0001",1
"B2X3818","6516C4B43A6F0001",2
"B2X3819","1C65C4B43A6F0001",2
"B2X3820","E4BDC4B43A6F0001",2
"B2X3821","15F524B43A6F0001",1
"B2X3822","0AC524B43A6F0001",1
"B2X3823","942D24B43A6F0001",2
"B2X3824","B116C4B43A6F0001",1
"B2X3831","EA5524B43A6F0001",1
"B2X3839","C6CEC4B43A6F0001",1
"B2X3851","B0E524B43A6F0001",2
"B2X3854","48B924B43A6F0001",1
"B2X3857","5FC924B43A6F0001",1
"B2X3862","1C6524B43A6F0001",1
"B2X3864","F91524B43A6F0001",2
"B2X3886","046D24B43A6F0001",1
"B2X3887","56C924B43A6F0001",2
"B2X3888","64A224B43A6F0001",1
"B2X3889","47ED24B43A6F0001",2
"B2X3890","A7F2C4B43A6F0001",1
"B2X3891","544D24B43A6F0001",1
"B2X3892","A88DC4B43A6F0001",2
"B2X3893","898DC4B43A6F0001",2
"B2X3894","EBE6C4B43A6F0001",1
"B2X3895","983DC4B43A6F0001",1
"B2X3896","19EDC4B43A6F0001",1
"B2X3897","AD99C4B43A6F0001",1
"B2X3897","5DFDC4B43A6F0001",1
"B2X3898","8B1D24B43A6F0001",1
"B2X3899","488DC4B43A6F0001",1
"B2X3899","5E5524B43A6F0001",1
"B2X3899","27ED24B43A6F0001",1
"B2X3900","D3B524B43A6F0001",1
"B2X3901","B31924B43A6F0001",2
"B2X3902","491924B43A6F0001",1
"B2X3903","D79924B43A6F0001",1
"B2X3904","F76524B43A6F0001",1
"B2X3905","6CAD24B43A6F0001",1
"B2X3906","603DC4B43A6F0001",1
"B2X3907","38F124B43A6F0001",1
"B2X3908","FA2DC4B43A6F0001",1
"B2X3909","0B3AC4B43A6F0001",1
"B2X3910","019DC4B43A6F0001",1
"B2X3911","8F1924B43A6F0001",1
"B2X3912","43F924B43A6F0001",2
"B2X3913","A88524B43A6F0001",1
"B2X3914","733524B43A6F0001",2
"B2X3915","A10D24B43A6F0001",1
"B2X3916","6C3AC4B43A6F0001",1
"B2X3917","ED19C4B43A6F0001",2
"B2X3918","769924B43A6F0001",1
"B2X3919","7703C4B43A6F0001",1
"B2X3920","61A5C4B43A6F0001",1
"B2X3921","D679C4B43A6F0001",1
"B2X3922","D90DC4B43A6F0001",2
"B2X3923","BDA924B43A6F0001",2
"B2X3924","79AAC4B43A6F0001",1
"B2X3925","9176C4B43A6F0001",2
"B2X3926","FD1D24B43A6F0001",1
"B2X3927","1CCEC4B43A6F0001",2
"B2X3928","821924B43A6F0001",2
"B2X3929","7B4924B43A6F0001",1
"B2X3930","DAF524B43A6F0001",2
"B2X3931","1AA741F9C66F0001",2
"B2X3932","C90524B43A6F0001",1
"B2X3933","331924B43A6F0001",1
"B2X3934","D84924B43A6F0001",2
"B2X3935","AE3EC4B43A6F0001",2
"B2X3936","547124B43A6F0001",2
"B2X3937","4223C4B43A6F0001",1
"B2X3938","A52EC4B43A6F0001",1
"B2X3939","A2BEC4B43A6F0001",2
"B2X3940","2165C4B43A6F0001",2
"B2X3941","7A3DC4B43A6F0001",1
"B2X3942","F46524B43A6F0001",2
"B2X3943","6C0524B43A6F0001",1
"B2X3944","7BB924B43A6F0001",2
"B2X3945","896524B43A6F0001",1
"B2X3946","6976C4B43A6F0001",2
"B2X3948","F119C4B43A6F0001",2
"B2X3949","06CEC4B43A6F0001",1
"B2X3950","296524B43A6F0001",1
"B2X3951","CDED24B43A6F0001",1
"B2X3952","397124B43A6F0001",1
"B2X3953","AFF524B43A6F0001",1
"B2X3954","ED4A24B43A6F0001",1
"B2X3954","6A8DC4B43A6F0001",1
"B2X3955","E146C4B43A6F0001",1
"B2X3956","1FEDC4B43A6F0001",1
"B2X3957","7B0924B43A6F0001",1
"B2X3958","24CEC4B43A6F0001",1
"B2X3959","9C83C4B43A6F0001",2
"B2X3960","4FD124B43A6F0001",1
"B2X3960","F5B6C4B43A6F0001",1
"B2X3961","692741F9C66F0001",2
"B2X3964","3F2741F9C66F0001",2
"B2X3965","0AA741F9C66F0001",2
"B2X3966","42A741F9C66F0001",2
"B2X3967","5D6741F9C66F0001",2
"B2X3968","DCA741F9C66F0001",1
"B2X3969","50A741F9C66F0001",1
"B2X3970","F7A741F9C66F0001",1
"B2X3971","476741F9C66F0001",1
"B2X3973","076741F9C66F0001",2
"B2X3974","456741F9C66F0001",1
"B2X3975","E7A741F9C66F0001",2
"B2X3976","EFA741F9C66F0001",2
"B2X3978","FFA741F9C66F0001",1
"B2X3979","986741F9C66F0001",2
"B2X3980","9D2741F9C66F0001",2
"B2X3981","286741F9C66F0001",1
"B2X3990","0B2741F9C66F0001",2
"B2X3991","072741F9C66F0001",2
"B2X3992","B92741F9C66F0001",2
"B2X3993","ED6741F9C66F0001",2
"B2X3994","6F2741F9C66F0001",2
"B2X3995","512741F9C66F0001",2
"B2X3996","2A2741F9C66F0001",1
"B2X3997","FB2741F9C66F0001",2
"B2X3998","E22741F9C66F0001",2
"B2X4000","E12741F9C66F0001",2
"B2X4004","7BA924B43A6F0001",2
"B2X4011","F379C4B43A6F0001",1
"B2X4012","FA5924B43A6F0001",1
"B2X4013","863AC4B43A6F0001",1
"B2X4014","0BD524B43A6F0001",1
"B2X4015","F516C4B43A6F0001",1
"B2X4016","936924B43A6F0001",1
"B2X4017","013124B43A6F0001",2
"B2X4018","A15524B43A6F0001",2
"B2X4019","7C2D24B43A6F0001",2
"B2X4020","371924B43A6F0001",2
"B2X4021","57B6C4B43A6F0001",1
"B2X4022","3EBDC4B43A6F0001",2
"B2X4023","3165C4B43A6F0001",1
"B2X4024","91F9C4B43A6F0001",2
"B2X4025","CB9924B43A6F0001",2
